x1,x2,y
1.2400165610614367,4.765950943893882,-1.0
2.1821163699303723,0.8531203639117035,-1.0
-2.6725366313920564,5.532948727846944,1.0
-1.6395028491142687,4.210871653559911,-1.0
1.473021223191503,0.8654705737570425,-1.0
-0.028168903966929504,-3.2746592922824402,-1.0
3.3661027875649308,1.0933044896240993,1.0
3.8180973758755496,3.5721051577030645,-1.0
-1.0281130130174267,0.6790035868530077,-1.0
5.488721921413219,-1.9045215569808418,-1.0
-3.8558266738141795,0.5825750132657769,-1.0
-0.6474144026454426,6.282236592795467,1.0
-0.6835914541640089,1.1494783867669764,-1.0
0.12780303574702373,1.23961093928775,-1.0
2.572524115727359,-0.9869905448319662,-1.0
-4.626404374899424,3.90005050747712,1.0
5.114459938422827,1.3793463984056966,-1.0
-0.9733446094831344,-4.326287328835467,1.0
2.9548173394995954,2.287867361261799,1.0
4.328263254998307,-3.42909941136642,-1.0
0.2560067503246465,-3.1408222716414893,-1.0
-3.261353009457145,2.0098865457060238,-1.0
0.9761983851605814,2.837736089606296,1.0
3.5282416421063507,1.0131067679965584,1.0
3.556712203252666,0.3011619520014419,1.0
-0.9381469681827985,-2.014721654304642,1.0
-2.190906945808467,-0.601941641063762,1.0
-1.7232016527878717,-1.3603959109152446,1.0
-1.8788255269032117,2.248800790634764,1.0
-1.9566316580442018,1.6647104817231033,1.0
-0.38869688513118694,1.2200028751947907,-1.0
2.3473739761206893,-5.849286017756565,-1.0
-1.1896204133559456,-1.549450086058608,1.0
-0.012124549300111795,1.212573132937981,-1.0
-4.854846842601514,2.9265772557986636,1.0
2.0566053320668196,-0.272012312744806,-1.0
5.264311012592811,0.10419842312740327,-1.0
-3.0820099288200797,-2.0963586161092578,-1.0
1.0356290279903946,-2.885319772490874,-1.0
0.9858710798361965,-0.9463229637124935,1.0
5.451613172057877,0.20254738636946432,-1.0
-1.3315786318059586,2.76482119601405,1.0
1.7028917766003857,1.4751668797939428,-1.0
0.10682507217240356,3.256706663534874,1.0
1.6032422270821938,2.912738508058236,1.0
-3.9877747108745534,-0.31944435223795103,-1.0
1.6774690753555095,1.2814201812607744,-1.0
-5.383764747765894,-0.8757119931884839,1.0
-3.812722518603267,-0.9898998892872728,-1.0
2.6759783194452273,2.838772541955089,1.0
0.9492952637004501,-0.5933353893503744,1.0
-0.4622244039367249,-3.4604568216767317,-1.0
-3.1102484088137166,-2.0312312460204853,-1.0
-2.7756164106463452,-4.092300265461386,1.0
-5.275181605312306,-0.22642427926466144,1.0
2.508938784009719,-4.017338115812551,1.0
2.8163014706661325,-3.5535849255722467,1.0
-3.346902454734576,2.4577282714689677,-1.0
0.9763230923713413,1.8827836648191691,-1.0
-0.6277399760057121,-3.0987360673585638,-1.0
-5.640405324325127,0.7713265749317028,1.0
1.4939926732369906,-2.214443490766477,-1.0
0.332923371087683,-1.6422808437920948,1.0
3.2544552225713197,-2.722724796855481,1.0
-0.0428328033865536,3.216028617993802,1.0
1.6487136313338036,0.7143561618438634,-1.0
4.0123543807207085,-4.336647451871766,-1.0
3.825616644378358,-0.2126475417860903,1.0
-4.561925835533791,3.2013300617282625,1.0
-3.803500247494516,-0.7151883413754612,-1.0
-2.333492625479542,1.5364096697570577,1.0
5.207069549398823,0.7395075633905184,-1.0
3.884885050768169,-1.0176393456355122,1.0
0.6311449835468017,1.4033965852929995,-1.0
-0.9139894473533496,4.681888613605864,-1.0
-2.7500965224825396,5.053634932803144,1.0
1.533301797210345,-4.486416536553377,1.0
0.5801807638950935,1.7490674231125585,-1.0
1.4284272662066984,3.191504672327421,1.0
5.099807417482731,0.9560172420946177,-1.0
-1.1451418985888142,-1.2419831808977944,1.0
-2.269680765944117,0.9136938285070999,1.0
2.1861673416627143,2.7080197051426427,1.0
0.031866304748042695,-1.8129702780164116,1.0
2.4760525526581034,0.10946837278442348,-1.0
1.077475026070766,-0.5536798252653714,1.0
0.684107652109894,-0.9024647620845878,1.0
4.890012606384906,1.9379557072778635,-1.0
5.635306577489882,-1.2653459597091774,-1.0
1.6131732952410003,1.7698472978016677,-1.0
-4.637390840736151,-2.1347474227985486,1.0
-2.467730040794681,3.5852006399212084,-1.0
-1.9672151008496024,1.484225740642051,1.0
-1.104613915718898,2.7734781578939547,1.0
0.23050394826537163,4.935435870431923,-1.0
-4.38540752338323,-2.2778288852713566,1.0
-0.12158159696634552,1.6414499308140862,-1.0
0.88637239034569,-0.10931897981920824,1.0
-0.5659440227713648,2.7101396332976133,1.0
4.12629910286172,-0.3305159535904772,1.0
-3.53205043777908,1.9467880741719914,-1.0
2.2415117170373575,-3.782091714372375,1.0
-0.7143533350768821,1.4552213761549444,-1.0
3.6173648821879754,-1.8918239117363942,1.0
-3.3310449406645968,-3.7404745203608054,1.0
2.1111420448730964,-0.4985472223728331,-1.0
-0.02245983767975983,-6.67085422492442,-1.0
0.45593468180411656,3.0888075855966655,1.0
0.6085949301079223,-4.675630425537687,1.0
-1.1467214598126383,-4.547315181163722,1.0
-1.5275505417784445,6.159801165420068,1.0
3.588162584908784,-1.7746541992651006,1.0
0.9301371871222686,-1.4397610641028158,1.0
-2.0446152062224168,-2.588805526825081,-1.0
0.9718481600411591,-0.9188547785876571,1.0
-2.505209755013065,-2.5540859876096564,-1.0
2.126390514714505,-1.6004557653059637,-1.0
-5.120782593440577,2.974631661018308,1.0
-1.41588461343141,-1.5622654956594237,1.0
0.709784456700542,-6.745141593208247,-1.0
-2.931552951600697,-3.9323383149647957,1.0
3.7364208447071734,0.46905575377143577,1.0
0.9418723344884695,-1.0248405308580686,1.0
2.039917336810222,-2.024802797860816,-1.0
-2.326540032696223,0.2420452161913174,1.0
-1.359255816288619,-0.5239916104613486,1.0
-5.18640976523412,-1.753670971328538,1.0
-3.7719043492107165,4.835967759739996,1.0
0.3010061751009304,-0.7127787322954966,1.0
-2.312533647626336,0.47576220252500584,1.0
0.3139471843087965,6.518673282271607,1.0
1.5304449768103496,4.761083803406783,-1.0
0.6846681857744348,-6.49807700731345,-1.0
-2.5043520324825166,1.3628415423506413,1.0
-1.4968361867910813,2.471918402968251,1.0
2.128484455230893,-0.5209501058097844,-1.0
2.427354688980276,-1.6738091342616872,-1.0
-0.24716331689638482,1.1703735568748361,-1.0
1.821022708846065,2.941295617459684,1.0
3.989152919334666,3.047978802027731,-1.0
0.5577855741734963,-4.36319319665826,1.0
3.910413305654532,-2.072926057012693,1.0
1.0108740408789803,-2.662704868553947,-1.0
-1.3847125706859598,-3.333096008157569,-1.0
-2.6084558659628447,-0.13697617144359525,1.0
2.4946504512530367,-1.1603116912260707,-1.0
2.0718495810210973,4.579303953496119,-1.0
3.725852946145472,0.3048709303714956,1.0
-1.10082459668107,2.296825050351741,1.0
-2.1048168220170207,-0.29197514425521875,1.0
2.407332423943967,-0.007016818130294977,-1.0
-0.7020525732180519,1.0971940710398285,-1.0
-1.140421876159338,0.22318526641937458,-1.0
-0.20235931256466608,-1.485735783538351,1.0
0.2797414425253697,-1.204571893543408,1.0
2.2175525090084016,-5.331682860720937,-1.0
-1.9524340239743503,-0.6720752797176527,1.0
1.7258206963909457,-1.9405571218580928,-1.0
-1.7476896303719713,-4.794998664428537,1.0
3.8402978581827156,-0.9149934140918051,1.0
-2.090207869576967,-0.23512875151182985,1.0
-0.8383061296018053,-3.134774048559879,-1.0
0.08832623745178442,1.6109421949901892,-1.0
-4.19287070995275,4.517677949416022,1.0
0.608586101695115,1.6312002776398997,-1.0
2.859986671418275,1.937486647635311,1.0
1.9628838334216836,0.5410443770688087,-1.0
-5.731279630914671,1.4316211512559127,1.0
3.7315211133373105,3.7278674758804575,-1.0
-1.339753165233863,0.8399700508769915,-1.0
-5.049729262120899,2.22846799198397,1.0
-2.092940397438622,3.850296110919467,-1.0
2.0842458632089125,2.666317638218982,1.0
5.2510956221291245,-3.087957790596063,-1.0
-3.440700761622543,1.3913566629430911,-1.0
-0.2831447463700903,-4.875947456205688,1.0
0.9688990459401252,-4.367516005413267,1.0
-4.136280678526678,-2.966879988519211,1.0
0.6023490306002116,3.2362562974320204,1.0
2.0699471898419115,0.26894228540387716,-1.0
-3.0104077218049805,-4.302382188779072,1.0
-5.440155841231352,0.8038489235397885,1.0
-1.4877348175644243,2.460003691354779,1.0
-1.7346398260181353,6.0617967506880115,1.0
1.6028972599199047,-4.47888920149425,1.0
